tick,t_s,phase,task_mode,curr_motion_timestep,ball_x,ball_y,ball_z,base_x,base_y,base_z,robot_top_z,robot_bottom_z,robot_height,kick_aim_theta_deg
40,0.8,idle,kick,399,13.553606671103077,-0.26017243861672673,0.10973345824050078,1.2191290883744206,0.15485930988716706,0.7510856427959213,1.2803558052522905,-0.0004601712684680556,1.2808159765207585,0.0
41,0.82,idle,kick,399,13.600272064061906,-0.26124479431252595,0.10973345824050078,1.2191693083543114,0.15509846875081476,0.7510927610973461,1.2803626944963737,-0.00046016321558436935,1.280822857711958,0.0
42,0.84,idle,kick,399,13.646937457020735,-0.2623171500083252,0.10973345824050078,1.2191991676707832,0.1553149435383532,0.7511001711806418,1.2803701555874727,-0.0004601535330438257,1.2808303091205164,0.0
43,0.86,idle,kick,399,13.693602849979564,-0.2633895057041244,0.10973345824050078,1.2192196273262543,0.1555087497253203,0.7511071905966891,1.2803775197328893,-0.0004601615001413664,1.2808376812330307,0.0
44,0.88,idle,kick,399,13.740268242938393,-0.2644618613999236,0.10973345824050078,1.2192316222970427,0.1556801567848494,0.7511136375422667,1.2803845964346214,-0.00046017509869273124,1.2808447715333142,0.0
45,0.9,idle,kick,399,13.786933635897222,-0.26553421709572284,0.10973345824050078,1.2192360852461412,0.15582960823369513,0.751119866600068,1.2803916838725096,-0.0004601904743920353,1.2808518743469015,0.0
46,0.92,idle,kick,399,13.833599028856051,-0.26660657279152206,0.10973345824050078,1.2192337041697143,0.15595762143702674,0.7511260440876448,1.2803989089158183,-0.0004601867307479045,1.2808590956465662,0.0
47,0.94,idle,kick,399,13.88026442181488,-0.2676789284873213,0.10973345824050078,1.2192250086937881,0.15606478771933838,0.7511322038906222,1.2804062763044364,-0.00046015986531125486,1.2808664361697477,0.0
48,0.96,idle,kick,399,13.92692981477371,-0.2687512841831205,0.10973345824050078,1.2192104588475043,0.15615176520017607,0.7511383506128179,1.2804137610676445,-0.00046011089060006213,1.2808738719582446,0.0
49,0.98,idle,kick,399,13.973595207732538,-0.2698236398789197,0.10973345824050078,1.2191903696271411,0.1562196649887659,0.7511447035751703,1.2804216428835655,-0.00046005037108155095,1.2808816932546472,0.0
50,1.0,idle,kick,399,14.020260600691367,-0.27089599557471894,0.10973345824050078,1.2191650212351437,0.15626990978711883,0.7511516079407302,1.2804303895692015,-0.0004599794511814838,1.280890369020383,0.0
51,1.02,idle,kick,399,14.066925993650196,-0.27196835127051816,0.10973345824050078,1.2191351445785081,0.1563038720498962,0.7511592628928484,1.2804402691706513,-0.0004598946989714525,1.2809001638696227,0.0
52,1.04,idle,kick,399,14.113591386609025,-0.2730407069663174,0.10973345824050078,1.2191016560077435,0.15632295477889488,0.7511676953031156,1.280451389133048,-0.0004597857617830714,1.2809111748948312,0.0
53,1.06,idle,kick,399,14.160256779567854,-0.2741130626621166,0.10973345824050078,1.219065026162416,0.1563282214248123,0.7511767394045945,1.2804635576113954,-0.00045965551015812733,1.2809232131215535,0.0
54,1.08,idle,kick,399,14.206922172526683,-0.2751854183579158,0.10973345824050078,1.2190255396030576,0.15632033995021016,0.7511861814434136,1.2804764537672524,-0.0004595115190891355,1.2809359652863415,0.0
55,1.1,idle,kick,399,14.253587565485512,-0.27625777405371504,0.10973345824050078,1.2189833969003783,0.156300048484382,0.7511958252947103,1.280489778566602,-0.0004593527430394942,1.2809491313096415,0.0
56,1.12,idle,kick,399,14.300252958444341,-0.27733012974951426,0.10973345824050078,1.2189389327185771,0.15626807543417637,0.7512052679864072,1.2805029545891997,-0.00045917094771869005,1.2809621255369184,0.0
57,1.14,idle,kick,399,14.34691835140317,-0.2784024854453135,0.10973345824050078,1.2188924343157537,0.15622522968275607,0.751214182298891,1.2805155098616618,-0.0004589786302498372,1.2809744884919116,0.0
58,1.16,idle,kick,399,14.393583744362,-0.2794748411411127,0.10973345824050078,1.2188439955314803,0.15617248941952236,0.751222512368699,1.2805273455057922,-0.00045878981043877623,1.2809861353162308,0.0
59,1.18,idle,kick,399,14.440249137320828,-0.2805471968369119,0.10973345824050078,1.218793634214135,0.15611110427141042,0.7512304992532367,1.2805387647217445,-0.0004586213434962898,1.2809973860652408,0.0
60,1.2,idle,kick,399,14.486914530279657,-0.28161955253271115,0.10973345824050078,1.2187414522748572,0.15604247668582244,0.7512385053915404,1.280550262341492,-0.0004584596200618886,1.2810087219615538,0.0
61,1.22,idle,kick,399,14.533579923238486,-0.28269190822851037,0.10973345824050078,1.218687655937995,0.15596775553519737,0.7512466557298335,1.2805620323291858,-0.00045834501532972943,1.2810203773445155,0.0
62,1.24,idle,kick,399,14.580245316197315,-0.2837642639243096,0.10973345824050078,1.2186324693699893,0.15588788345887386,0.7512549277652814,1.2805740524063205,-0.00045882208982209183,1.2810328744961426,0.0
63,1.26,idle,kick,399,14.626910709156144,-0.2848366196201088,0.10973345824050078,1.2185759709704311,0.15580367496593361,0.7512632885567682,1.280586276405359,-0.00045928725035568677,1.2810455636557148,0.0
64,1.28,idle,kick,399,14.673576102114973,-0.28590897531590803,0.10973345824050078,1.2185181539724899,0.15571588255050212,0.7512715264793282,1.2805984413739215,-0.0004597556844214874,1.281058197058343,0.0
65,1.3,idle,kick,399,14.720241495073802,-0.28698133101170725,0.10973345824050078,1.218458575654229,0.15562511194856257,0.7512793459901992,1.2806101021362328,-0.0004602330138439095,1.2810703351500767,0.0
66,1.32,idle,kick,399,14.766906888032631,-0.2880536867075065,0.10973345824050078,1.218396991224927,0.1555320268482146,0.7512866805737511,1.2806210764688397,-0.00046070964539417225,1.2810817861142338,0.0
67,1.34,idle,kick,399,14.81357228099146,-0.2891260424033057,0.10973345824050078,1.2183335168916043,0.15543737551434694,0.7512935560964298,1.2806313356874235,-0.00046117775469717986,1.2810925134421207,0.0
68,1.36,idle,kick,399,14.860237673950289,-0.2901983980991049,0.10973345824050078,1.2182685062455698,0.15534192919990714,0.7513000031035246,1.2806408891169214,-0.00046163417474261517,1.281102523291664,0.0
69,1.38,idle,kick,399,14.906903066909118,-0.29127075379490414,0.10973345824050078,1.2182024744548623,0.1552464579892584,0.7513060374553734,1.2806497501900045,-0.0004620780502792819,1.2811118282402838,0.0
70,1.4,idle,kick,399,14.953568459867947,-0.29234310949070336,0.10973345824050078,1.218136029133225,0.15515171850612955,0.7513116680810498,1.280657936876859,-0.0004625083153984161,1.2811204451922573,0.0
71,1.42,idle,kick,399,15.000233852826776,-0.2934154651865026,0.10973345824050078,1.2180697977784445,0.1550584288241834,0.7513169247329056,1.2806654986181198,-0.0004629226166873411,1.281128421234807,0.0
72,1.44,idle,kick,399,15.046899245785605,-0.2944878208823018,0.10973345824050078,1.218004373916593,0.1549672484155176,0.7513218419880681,1.2806724959618578,-0.00046332003482222814,1.2811358159966801,0.0
73,1.46,idle,kick,399,15.093564638744434,-0.295560176578101,0.10973345824050078,1.2179402940039254,0.15487876968722117,0.7513264460660576,1.2806789808963892,-0.00046369994025931977,1.2811426808366486,0.0
74,1.48,idle,kick,399,15.140230031703263,-0.29663253227390024,0.10973345824050078,1.217878023142402,0.15479351370858585,0.7513307654632301,1.280685005845273,-0.00046406191957625714,1.2811490677648492,0.0
75,1.5,idle,kick,399,15.186895424662092,-0.29770488796969946,0.10973345824050078,1.2178179425931566,0.1547119217080652,0.7513348296962523,1.2806906208465867,-0.0004644060764641307,1.2811550269230507,0.0
76,1.52,idle,kick,399,15.233560817620921,-0.2987772436654987,0.10973345824050078,1.2177603482890849,0.15463435939605852,0.7513386677807562,1.2806958715707064,-0.0004649475720275367,1.281160819142734,0.0
77,1.54,idle,kick,399,15.28022621057975,-0.2998495993612979,0.10973345824050078,1.2177054956919848,0.15456109980460309,0.7513422899651324,1.2807007724607635,-0.0004657024536043747,1.2811664749143679,0.0
78,1.56,idle,kick,399,15.326891603538579,-0.3009219550570971,0.10973345824050078,1.2176535973367832,0.15449231348319667,0.7513456782661198,1.2807052834650656,-0.00046644078329872996,1.2811717242483645,0.0
79,1.58,idle,kick,399,15.373556996497408,-0.30199431075289634,0.10973345824050078,1.2176046623410264,0.1544281404831169,0.7513488756433668,1.2807094336932454,-0.0004671581089639165,1.2811765918022093,0.0
80,1.6,idle,kick,399,15.420222389456237,-0.30306666644869557,0.10973345824050078,1.2175586113923602,0.15436870915601056,0.751351964688629,1.2807133198377396,-0.00046785020279367304,1.2811811700405333,0.0
81,1.62,idle,kick,399,15.466887782415066,-0.3041390221444948,0.10973345824050078,1.2175153852496434,0.15431410445183724,0.7513550228584543,1.2807170420722167,-0.0004685178859025474,1.2811855599581192,0.0
82,1.64,idle,kick,399,15.513553175373895,-0.305211377840294,0.10973345824050078,1.2174749569873,0.15426435610097117,0.7513581116699625,1.2807206821559955,-0.0004691645023854503,1.281189846658381,0.0
83,1.66,idle,kick,399,15.560218568332724,-0.30628373353609323,0.10973345824050078,1.2174373252367345,0.15421944966994167,0.7513612772522196,1.280724303246402,-0.0004697929192774668,1.2811940961656794,0.0
84,1.68,idle,kick,399,15.606883961291553,-0.30735608923189245,0.10973345824050078,1.217402504919439,0.15417933456628644,0.7513645500787391,1.2807279502514077,-0.0004704055398733649,1.2811983557912812,0.0
85,1.7,idle,kick,399,15.653549354250382,-0.30842844492769167,0.10973345824050078,1.217370600672876,0.15414389783140622,0.75136790252541,1.280731591723609,-0.00047100911055709613,1.2812026008341661,0.0
86,1.72,idle,kick,399,15.70021474720921,-0.3095008006234909,0.10973345824050078,1.217341658229414,0.154112993954536,0.7513713097113546,1.2807351827907518,-0.00047160419620840416,1.2812067869869603,0.0
87,1.74,idle,kick,399,15.74688014016804,-0.3105731563192901,0.10973345824050078,1.2173156493389292,0.15408649394587534,0.7513747796489634,1.2807387267632864,-0.0004721885608561169,1.2812109153241424,0.0
88,1.76,idle,kick,399,15.793545533126869,-0.31164551201508933,0.10973345824050078,1.217292531427913,0.15406426787889976,0.7513783352440888,1.2807422508360649,-0.00047276187490129934,1.281215012710966,0.0
89,1.78,idle,kick,399,15.840210926085698,-0.31271786771088855,0.10973345824050078,1.217272258439902,0.15404620806503194,0.7513820161950417,1.2807458109322571,-0.00047332835661395914,1.2812191392888712,0.0
90,1.8,idle,kick,399,15.886876319044527,-0.3137902234066878,0.10973345824050078,1.2172547636660431,0.154032189224477,0.7513858489564413,1.280749448372921,-0.000473887021654653,1.2812233353945757,0.0
91,1.82,idle,kick,399,15.933541712003356,-0.314862579102487,0.10973345824050078,1.2172399736951924,0.15402204926550989,0.7513898391421203,1.2807531740537468,-0.00047443803234095347,1.2812276120860877,0.0
92,1.84,idle,kick,399,15.980207104962185,-0.3159349347982862,0.10973345824050078,1.217227811866656,0.15401559439843254,0.7513939803264393,1.2807569796241567,-0.00047498190498468373,1.2812319615291414,0.0
93,1.86,idle,kick,399,16.026872497921016,-0.31700729049408544,0.10973345824050078,1.2172182056206415,0.15401261623185558,0.7513982675004822,1.2807608574381146,-0.000475518555179813,1.2812363759932945,0.0
94,1.88,idle,kick,399,16.073537890879845,-0.31807964618988466,0.10973345824050078,1.2172110846885809,0.15401290321219077,0.7514027025512957,1.2807648109345633,-0.00047604899819960605,1.281240859932763,0.0
95,1.9,idle,kick,399,16.120203283838674,-0.3191520018856839,0.10973345824050078,1.2172063738550956,0.1540162393010817,0.751407289769659,1.280768848856091,-0.00047658442741803364,1.281245433283509,0.0
96,1.92,idle,kick,399,16.166868676797503,-0.3202243575814831,0.10973345824050078,1.2172039940333532,0.15402241387492566,0.7514120423772017,1.2807729920555526,-0.00047712786780577596,1.2812501199233584,0.0
97,1.94,idle,kick,399,16.21353406975633,-0.3212967132772823,0.10973345824050078,1.2172038809434795,0.15403130564508768,0.7514170420347356,1.280777353416533,-0.0004776674588768577,1.2812550208754099,0.0
98,1.96,idle,kick,399,16.26019946271516,-0.32236906897308154,0.10973345824050078,1.2172059660116161,0.1540428049289196,0.7514223610139267,1.280782036518947,-0.0004782020055985395,1.2812602385245455,0.0
99,1.98,idle,kick,399,16.30686485567399,-0.32344142466888076,0.10973345824050078,1.217210152445597,0.15405675303707103,0.7514280183766908,1.2807870739935856,-0.00047873583974335915,1.281265809833329,0.0
100,2.0,idle,locomotion,1,16.35353024863282,-0.32451378036468,0.10973345824050078,1.2172163197572592,0.1540729577051047,0.7514339924104612,1.280792444533596,-0.00047927265700428365,1.2812717171906003,0.0
101,2.02,idle,locomotion,1,16.400195641591647,-0.3255861360604792,0.10973345824050078,1.2169373414742408,0.15414561441211808,0.7512205973972884,1.2806138983825641,-0.000526589473871051,1.2811404878564352,0.0
102,2.04,idle,locomotion,1,16.446861034550476,-0.3266584917562784,0.10973345824050078,1.2164789557070013,0.15434408843785502,0.7506765827104448,1.2801623957912835,-0.0006588052525942911,1.2808212010438778,0.0
103,2.06,idle,locomotion,1,16.493526427509305,-0.32773084745207764,0.10973345824050078,1.2160946935493893,0.1545416730972286,0.7500092318791091,1.2796407610011795,-0.0007415023355768283,1.2803822633367563,0.0
104,2.08,idle,locomotion,1,16.540191820468134,-0.32880320314787687,0.10973345824050078,1.2158717090440712,0.1544971131512228,0.7493863550279328,1.2791783118744275,-0.0008258753363476236,1.2800041872107752,0.0
105,2.1,idle,locomotion,1,16.586857213426963,-0.3298755588436761,0.10973345824050078,1.2158204490186282,0.15408080315127942,0.7489379627761968,1.2788749383087283,-0.0008845335480629456,1.2797594718567913,0.0
106,2.12,idle,locomotion,1,16.633522606385792,-0.3309479145394753,0.10973345824050078,1.2159851211251511,0.15329863465689417,0.7488235665709493,1.278878533242053,-0.0009094735566163477,1.2797880067986693,0.0
107,2.14,idle,locomotion,1,16.68018799934462,-0.33202027023527453,0.10973345824050078,1.2163732462911243,0.1521791077561405,0.7492984738491592,1.2794273180512319,-0.000884330598981211,1.280311648650213,0.0
108,2.16,idle,locomotion,1,16.72685339230345,-0.33309262593107375,0.10973345824050078,1.2169047562636297,0.1508472042903908,0.7506787030919583,1.280841455972268,-0.000780524328729805,1.2816219803009978,0.0
109,2.18,idle,locomotion,1,16.77351878526228,-0.33416498162687297,0.10973345824050078,1.2175719421457807,0.1494369995716645,0.7529358417106072,1.2831319138165496,-0.000716039161746583,1.2838479529782962,0.0
110,2.2,idle,locomotion,1,16.82018417822111,-0.3352373373226722,0.10973345824050078,1.2183301705926595,0.14799581234028666,0.755632570503632,1.2858848247957333,-0.0007063995792606428,1.286591224374994,0.0
111,2.22,idle,locomotion,1,16.866849571179937,-0.3363096930184714,0.10973345824050078,1.2190805728608178,0.14651552469349793,0.7582470626207628,1.2885793867574014,-0.0007337207948640775,1.2893131075522655,0.0
112,2.24,idle,locomotion,1,16.913514964138766,-0.33738204871427063,0.10973345824050078,1.2197379902015129,0.14495875854014337,0.7603895686429986,1.2908158360160773,-0.0007610981315816813,1.291576934147659,0.0
113,2.26,idle,locomotion,1,16.960180357097595,-0.33845440441006985,0.10973345824050078,1.2202311586798105,0.14331599419201935,0.7619013224932168,1.2924297012097348,-0.0007738962845629874,1.2932035974942977,0.0
114,2.28,idle,locomotion,1,17.006845750056424,-0.3395267601058691,0.10973345824050078,1.2205092469946395,0.14160620603066326,0.7627714502176953,1.2934045840664734,-0.0007582825992236072,1.294162866665697,0.0
115,2.3,idle,locomotion,1,17.053511143015253,-0.3405991158016683,0.10973345824050078,1.220600142487631,0.13984284474421793,0.7630412693485118,1.2937800846814094,-0.0007378296098174662,1.2945179142912269,0.0
116,2.32,idle,locomotion,1,17.100176535974082,-0.3416714714974675,0.10973345824050078,1.220531210128934,0.13803055944116405,0.7628491779624847,1.2936843445595783,-0.0007053386899233613,1.2943896832495017,0.0
117,2.34,idle,locomotion,1,17.14684192893291,-0.34274382719326674,0.10973345824050078,1.2203313936115778,0.13617779954310272,0.76233532259368,1.2932553172231613,-0.0006810768135957837,1.2939363940367572,0.0
118,2.36,idle,locomotion,1,17.19350732189174,-0.34381618288906596,0.10973345824050078,1.2200046483848184,0.1342879361570672,0.7616267730009532,1.2926142128080902,-0.0006817372870389776,1.293295950095129,0.0
119,2.38,idle,locomotion,1,17.24017271485057,-0.3448885385848652,0.10973345824050078,1.219575009409614,0.1323764304046878,0.7608187322471885,1.2918572343820718,-0.0006989908805346765,1.2925562252626064,0.0
120,2.4,idle,locomotion,1,17.2868381078094,-0.3459608942806644,0.10973345824050078,1.2190736969594056,0.13044703479395847,0.7599561855745129,1.291029899116694,-0.0007204712954982893,1.2917503704121922,0.0
121,2.42,idle,locomotion,1,17.333503500768227,-0.3470332499764636,0.10973345824050078,1.2185065107436122,0.12850733950965326,0.7590876884470477,1.290180355678967,-0.0007412454384994986,1.2909216011174665,0.0
122,2.44,idle,locomotion,1,17.380168893727056,-0.34810560567226284,0.10973345824050078,1.2178735960704814,0.12656658295164935,0.7582463779618486,1.2893420988680815,-0.0007594333129947138,1.2901015321810763,0.0
123,2.46,idle,locomotion,1,17.426834286685885,-0.34917796136806206,0.10973345824050078,1.2171720904309522,0.12463845800172942,0.7574472750602801,1.2885314403915307,-0.0007752907623372503,1.289306731153868,0.0
124,2.48,idle,locomotion,1,17.473499679644714,-0.3502503170638613,0.10973345824050078,1.2164026751383743,0.1227349267462755,0.7566906894633366,1.2877507969054718,-0.0007873354917629326,1.2885381323972347,0.0
125,2.5,idle,locomotion,1,17.520165072603543,-0.3513226727596605,0.10973345824050078,1.2155657406167208,0.1208701073525372,0.7559670999495677,1.2869928993274398,-0.0007978769190907752,1.2877907762465306,0.0
126,2.52,idle,locomotion,1,17.566830465562372,-0.3523950284554597,0.10973345824050078,1.2146648600150822,0.11905581833143568,0.7552571705888149,1.2862412989256238,-0.0008097995379300581,1.287051098463554,0.0
127,2.54,idle,locomotion,1,17.6134958585212,-0.35346738415125895,0.10973345824050078,1.213705818514373,0.11729774044708928,0.7545289098353918,1.2854668955556272,-0.0008216908374132949,1.2862885863930404,0.0
128,2.56,idle,locomotion,1,17.66016125148003,-0.35453973984705817,0.10973345824050078,1.2126910739221048,0.11559927955124825,0.7537386188187307,1.2846285323434612,-0.0008321230298620856,1.2854606553733232,0.0
129,2.58,idle,locomotion,1,17.70682664443886,-0.3556120955428574,0.10973345824050078,1.2116191617168421,0.1139623012177189,0.7528269661990288,1.2836690054871926,-0.0008403832874897231,1.2845093887746823,0.0
130,2.6,idle,locomotion,1,17.753492037397688,-0.3566844512386566,0.10973345824050078,1.210480336843064,0.11238392711130538,0.751712087459505,1.2825072665130348,-0.0008583703864262632,1.283365636899461,0.0
131,2.62,idle,locomotion,1,17.800157430356517,-0.35775680693445583,0.10973345824050078,1.2092602667395014,0.11085928458990772,0.7502804866254442,1.2810298558609445,-0.0008724124446460521,1.2819022683055905,0.0
132,2.64,idle,locomotion,1,17.846822823315346,-0.35882916263025505,0.10973345824050078,1.2079334604030967,0.10938519788729519,0.74837466412275,1.2790777636180954,-0.000881808373740009,1.2799595719918355,0.0
133,2.66,idle,locomotion,1,17.893488216274175,-0.35990151832605427,0.10973345824050078,1.2064670848391972,0.10796020213477026,0.7458000700049625,1.2764530915325891,-0.0008852763148850668,1.2773383678474741,0.0
134,2.68,idle,locomotion,1,17.940153609233004,-0.3609738740218535,0.10973345824050078,1.2048427994401338,0.10657564404105953,0.7423909028309229,1.272983261590084,-0.0008798891366291854,1.2738631507267133,0.0
135,2.7,idle,locomotion,1,17.986819002191833,-0.3620462297176527,0.10973345824050078,1.2030757779441106,0.10523228838176468,0.7381414231333605,1.268652546892851,-0.0008637125352736787,1.2695162594281246,0.0
136,2.72,idle,locomotion,1,18.033484395150662,-0.36311858541345193,0.10973345824050078,1.2012227516923433,0.10395492121195764,0.7333042108456299,1.2637054858007004,-0.0008393425075167646,1.2645448283082172,0.0
