tick,t_s,phase,task_mode,curr_motion_timestep,ball_x,ball_y,ball_z,base_x,base_y,base_z,robot_top_z,robot_bottom_z,robot_height,kick_aim_theta_deg
17,0.34,idle,kick,419,6.405529037036864,-2.888737052238975,0.10973345824050078,2.11307556274926,0.025248986610079585,0.7526001769307621,1.2842110035221208,-0.0004962543200298999,1.2847072578421508,0.0
18,0.36,idle,kick,420,6.426444202514013,-2.902054206130982,0.10973345824050078,2.1129688029629867,0.02541266713807403,0.7525700706316464,1.2841695414934893,-0.0005001563419217772,1.284669697835411,0.0
19,0.38,idle,kick,421,6.447359367991162,-2.9153713600229896,0.10973345824050078,2.112877406771245,0.025568420512582967,0.7525578374142887,1.284144433612129,-0.0004999753585574508,1.2846444089706865,0.0
20,0.4,idle,kick,422,6.4682745334683105,-2.928688513914997,0.10973345824050078,2.1127907772092107,0.025714957271953276,0.7526009941851436,1.2841776218194216,-0.0004953502592738926,1.2846729720786956,0.0
21,0.42,idle,kick,423,6.489189698945459,-2.9420056678070043,0.10973345824050078,2.1126932529247857,0.025851095762855523,0.752694184562036,1.2842659702035402,-0.0004906407616506042,1.2847566109651907,0.0
22,0.44,idle,kick,424,6.510104864422608,-2.9553228216990117,0.10973345824050078,2.112590227055034,0.02597676568400902,0.7527979839008627,1.2843698973903919,-0.0004874821399914013,1.2848573795303833,0.0
23,0.46,idle,kick,425,6.531020029899757,-2.968639975591019,0.10973345824050078,2.1124978581375355,0.026103286783560664,0.7528872489401757,1.2844610608566682,-0.0004817913874811952,1.2849428522441495,0.0
24,0.48,idle,kick,426,6.551935195376906,-2.9819571294830265,0.10973345824050078,2.112437095274464,0.02624718328636147,0.7530546668727497,1.2846285821003423,-0.00046766678111278756,1.285096248881455,0.0
25,0.5,idle,kick,427,6.572850360854055,-2.995274283375034,0.10973345824050078,2.112347936491381,0.026429324146181453,0.7533515503676701,1.2849315846542564,-0.000457811464191004,1.2853893961184475,0.0
26,0.52,idle,kick,428,6.593765526331204,-3.0085914372670413,0.10973345824050078,2.1121585645611356,0.026679864731340597,0.7536808437393845,1.2852773326711824,-0.0004580198752552854,1.2857353525464377,0.0
27,0.54,idle,kick,429,6.614680691808353,-3.0219085911590486,0.10973345824050078,2.111948113693117,0.02701474168598427,0.7539778427235759,1.285587323327869,-0.0004596990086577178,1.2860470223365266,0.0
28,0.56,idle,kick,430,6.635595857285502,-3.035225745051056,0.10973345824050078,2.111904388192273,0.027488231733114064,0.7541790652499744,1.2857898667367618,-0.0004753572184967268,1.2862652239552586,0.0
29,0.58,idle,kick,431,6.6565110227626505,-3.0485428989430634,0.10973345824050078,2.1121008717705076,0.028136816186701677,0.7542956952364948,1.2858883458963748,-0.0004980766279380211,1.286386422524313,0.0
30,0.6,idle,kick,432,6.677426188239799,-3.061860052835071,0.10973345824050078,2.11252146064113,0.02898596893150364,0.754390764534614,1.2859491742616909,-0.000516855211913015,1.286466029473604,0.0
31,0.62,idle,kick,433,6.698341353716948,-3.075177206727078,0.10973345824050078,2.11309644347511,0.029995561868866427,0.7544738460419621,1.285986556352217,-0.0005254790675710413,1.286512035419788,0.0
32,0.64,idle,kick,434,6.719256519194097,-3.0884943606190856,0.10973345824050078,2.1137775993756662,0.031125594297525556,0.7545395975522257,1.2859982986231582,-0.0005254457173989278,1.286523744340557,0.0
33,0.66,idle,kick,435,6.740171684671246,-3.101811514511093,0.10973345824050078,2.114517068792314,0.03233554963644086,0.754593231658964,1.2859928371058675,-0.0005204120289932467,1.2865132491348608,0.0
34,0.68,idle,kick,436,6.761086850148395,-3.1151286684031003,0.10973345824050078,2.115272681010918,0.0335878123499315,0.7546298260628256,1.2859687397761295,-0.000513256287709922,1.2864819960638394,0.0
35,0.7,idle,kick,437,6.782002015625544,-3.1284458222951077,0.10973345824050078,2.1160155010834782,0.0348539659366931,0.7546420642468068,1.2859219033599396,-0.0005059356429472119,1.286427839002887,0.0
36,0.72,idle,kick,438,6.802917181102693,-3.141762976187115,0.10973345824050078,2.11673978378363,0.03611668703825274,0.7546271133225407,1.2858512112208529,-0.0004967519100267971,1.2863479631308796,0.0
37,0.74,idle,kick,439,6.823832346579842,-3.1550801300791225,0.10973345824050078,2.117451890810886,0.03736474126321014,0.7545873016473311,1.2857594145386786,-0.0004870578193551696,1.2862464723580338,0.0
38,0.76,idle,kick,440,6.8447475120569905,-3.16839728397113,0.10973345824050078,2.118154866524142,0.0385850488429535,0.7545266620594072,1.2856501189494272,-0.0004776984253004289,1.2861278173747275,0.0
39,0.78,idle,kick,441,6.865662677534139,-3.1817144378631372,0.10973345824050078,2.1188466974354525,0.03976654444407535,0.7544461414818111,1.2855246245454144,-0.00046910394894538257,1.2859937284943597,0.0
40,0.8,idle,kick,442,6.886577843011288,-3.1950315917551446,0.10973345824050078,2.119527369094875,0.040902018595841354,0.7543451276471204,1.2853830556517212,-0.00046192535330396786,1.2858449810050252,0.0
41,0.82,idle,kick,443,6.907493008488437,-3.208348745647152,0.10973345824050078,2.1202038958829794,0.041987359275967855,0.7542252669150565,1.2852274596186821,-0.00045659129204382934,1.285684050910726,0.0
42,0.84,idle,kick,444,6.928408173965586,-3.2216658995391594,0.10973345824050078,2.1208854522259526,0.043018921301885255,0.7540903691268902,1.2850618248492454,-0.0004541292916453443,1.2855159541408907,0.0
43,0.86,idle,kick,445,6.949323339442735,-3.2349830534311668,0.10973345824050078,2.1215813236122205,0.0439883568040987,0.7539454027995416,1.2848902365529289,-0.00045768061579206515,1.285347917168721,0.0
44,0.88,idle,kick,446,6.970238504919884,-3.248300207323174,0.10973345824050078,2.1222956362850285,0.0448849668382771,0.7537968316158344,1.2847175066078704,-0.0004613627855651614,1.2851788693934356,0.0
45,0.9,idle,kick,447,6.991153670397033,-3.2616173612151815,0.10973345824050078,2.1230300567078797,0.04570324612324434,0.7536511981049948,1.2845495795299213,-0.0004650295276731019,1.2850146090575945,0.0
46,0.92,idle,kick,448,7.012068835874182,-3.274934515107189,0.10973345824050078,2.1237860436127938,0.04644157425369963,0.7535138155330711,1.2843918703849013,-0.0004685863461175929,1.284860456731019,0.0
47,0.94,idle,kick,449,7.0329840013513305,-3.2882516689991963,0.10973345824050078,2.124562065406722,0.047099798965707824,0.7533874206171701,1.284247929931042,-0.0004721391514228915,1.284720069082465,0.0
48,0.96,idle,kick,450,7.053899166828479,-3.3015688228912037,0.10973345824050078,2.125353964741234,0.04767729660324468,0.7532728677659011,1.2841193346563826,-0.00047597097102026684,1.2845953056274029,0.0
49,0.98,idle,kick,451,7.074814332305628,-3.314885976783211,0.10973345824050078,2.126156166788334,0.04817344445042172,0.753169714458922,1.2840062338832754,-0.0004797556442857828,1.284485989527561,0.0
50,1.0,idle,kick,452,7.095729497782777,-3.3282031306752184,0.10973345824050078,2.1269622618852577,0.04858763431416832,0.7530760312460708,1.2839070724504804,-0.00048330323109023465,1.2843903756815707,0.0
51,1.02,idle,kick,453,7.116644663259926,-3.341520284567226,0.10973345824050078,2.127765153484833,0.048919807535534716,0.7529895704531233,1.2838195346897188,-0.00048653137085294396,1.2843060660605716,0.0
52,1.04,idle,kick,454,7.137559828737075,-3.354837438459233,0.10973345824050078,2.1285576421787464,0.04917173679471705,0.752909779461403,1.2837428196652314,-0.0004893913535241948,1.2842322110187556,0.0
53,1.06,idle,kick,455,7.158474994214224,-3.3681545923512406,0.10973345824050078,2.129332793328014,0.0493462829353778,0.7528369840978888,1.2836768251489825,-0.0004915861867283919,1.2841684113357108,0.0
54,1.08,idle,kick,456,7.179390159691373,-3.381471746243248,0.10973345824050078,2.1300844723167107,0.04944763894159274,0.7527718866913562,1.2836217171617041,-0.0004932354110750194,1.284114952572779,0.0
55,1.1,idle,kick,457,7.200305325168522,-3.3947889001352554,0.10973345824050078,2.1308060557291353,0.04948204118869308,0.7527136298767426,1.2835761628132265,-0.0004945818946086623,1.2840707447078352,0.0
56,1.12,idle,kick,458,7.2212204906456705,-3.4081060540272627,0.10973345824050078,2.1314910613785893,0.0494562458949646,0.75266053209537,1.2835379337879531,-0.0004956906451085256,1.2840336244330617,0.0
57,1.14,idle,kick,459,7.242135656122819,-3.42142320791927,0.10973345824050078,2.132135026535449,0.04937700953200885,0.7526130607364061,1.2835068977767863,-0.0004966327467297305,1.284003530523516,0.0
58,1.16,idle,kick,460,7.263050821599968,-3.4347403618112775,0.10973345824050078,2.1327361086714283,0.04925051872849423,0.7525751481114872,1.2834863931150529,-0.0004974771479560013,1.2839838702630089,0.0
59,1.18,idle,kick,461,7.283965987077117,-3.448057515703285,0.10973345824050078,2.1332922118006863,0.04908278132429676,0.7525509637288563,1.283480372673879,-0.000498263520367883,1.283978636194247,0.0
60,1.2,idle,kick,462,7.304881152554266,-3.4613746695952923,0.10973345824050078,2.133800075539241,0.04887983835737448,0.7525410980317084,1.283489583841828,-0.0004990732905742028,1.2839886571324024,0.0
61,1.22,idle,kick,463,7.325796318031415,-3.4746918234872997,0.10973345824050078,2.1342564809691122,0.04864799343503001,0.7525429122451871,1.283511672630488,-0.0004998417589509342,1.284011514389439,0.0
62,1.24,idle,kick,464,7.346711483508564,-3.488008977379307,0.10973345824050078,2.1346597617230167,0.04839251122263429,0.7525536725039805,1.2835440311250021,-0.000500695186324937,1.284044726311327,0.0
63,1.26,idle,kick,465,7.367626648985713,-3.5013261312713144,0.10973345824050078,2.135009206277575,0.04811725747277691,0.7525715596200736,1.2835848699777646,-0.000501609802658412,1.284086479780423,0.0
64,1.28,idle,kick,466,7.388541814462862,-3.514643285163322,0.10973345824050078,2.1353043709376873,0.04782507236885662,0.7525949569629264,1.2836325669399662,-0.0005024566033941281,1.2841350235433604,0.0
65,1.3,idle,kick,467,7.4094569799400105,-3.527960439055329,0.10973345824050078,2.1355426197941227,0.04751639808828845,0.7526239367921449,1.2836869757781346,-0.0005061950633127137,1.2841931708414474,0.0
66,1.32,idle,kick,468,7.430372145417159,-3.5412775929473366,0.10973345824050078,2.13572382010374,0.04719054446482533,0.7526589368848073,1.2837483218113623,-0.0005148367757012752,1.2842631585870636,0.0
67,1.34,idle,kick,469,7.451287310894308,-3.554594746839344,0.10973345824050078,2.1358501680319493,0.046847212760348804,0.7526990949832927,1.2838155601849306,-0.0005242085172369182,1.2843397687021676,0.0
68,1.36,idle,kick,470,7.472202476371457,-3.5679119007313513,0.10973345824050078,2.135923444323718,0.04648664418784452,0.7527428177030556,1.2838870453938238,-0.0005338146754943936,1.284420860069318,0.0
69,1.38,idle,kick,471,7.493117641848606,-3.5812290546233587,0.10973345824050078,2.1359442039430845,0.04610971405956781,0.752789046460747,1.2839618264787025,-0.0005437770998920205,1.2845056035785944,0.0
70,1.4,idle,kick,472,7.514032807325755,-3.594546208515366,0.10973345824050078,2.1359131676696794,0.045714972434951776,0.7528367916674934,1.2840387742756252,-0.0005543924466731784,1.2845931667222983,0.0
71,1.42,idle,kick,473,7.534947972802904,-3.6078633624073735,0.10973345824050078,2.1358335942869933,0.04530200958122471,0.7528877611165161,1.2841194233074105,-0.0005658553069944894,1.284685278614405,0.0
72,1.44,idle,kick,474,7.555863138280053,-3.621180516299381,0.10973345824050078,2.135711175542242,0.04487283036657777,0.7529435545812141,1.2842054761193056,-0.0005778009084959311,1.2847832770278016,0.0
73,1.46,idle,kick,475,7.576778303757202,-3.6344976701913883,0.10973345824050078,2.1355534780754852,0.044428175903554856,0.7530052553022063,1.2842980620593991,-0.0005913438254242682,1.2848894058848235,0.0
74,1.48,idle,kick,476,7.5976934692343505,-3.6478148240833956,0.10973345824050078,2.1353670236801756,0.043967259782233245,0.7530740395838424,1.2843982157258584,-0.0006103000837685661,1.285008515809627,0.0
75,1.5,idle,kick,477,7.618608634711499,-3.661131977975403,0.10973345824050078,2.1351549626146955,0.043489752073201084,0.7531484411115692,1.2845043831846965,-0.0006290398115262122,1.2851334229962228,0.0
76,1.52,idle,kick,478,7.639523800188648,-3.6744491318674104,0.10973345824050078,2.1349178460095133,0.042999604643375114,0.7532309977913058,1.2846193615041297,-0.0006573360907665519,1.2852766975948962,0.0
77,1.54,idle,kick,479,7.660438965665797,-3.687766285759418,0.10973345824050078,2.1345638205966355,0.042540585677661315,0.7532318748288189,1.2846726918977809,-0.0006620733042252934,1.2853347652020062,0.0
78,1.56,idle,kick,480,7.681354131142946,-3.701083439651425,0.10973345824050078,2.133962255912998,0.04215745621411658,0.7530105674289435,1.2845443913469081,-0.0006436211703771469,1.2851880125172852,0.0
79,1.58,idle,kick,481,7.702269296620095,-3.7144005935434325,0.10973345824050078,2.1331492342896046,0.04177745733882625,0.7525697085736494,1.2842144313709858,-0.0006280687739449627,1.2848425001449308,0.0
80,1.6,idle,kick,482,7.723184462097244,-3.72771774743544,0.10973345824050078,2.132204746291546,0.04137607622145769,0.7520427619990898,1.2837956941759865,-0.0006136115283165121,1.284409305704303,0.0
81,1.62,idle,kick,483,7.744099627574393,-3.7410349013274473,0.10973345824050078,2.1312223954218164,0.04090186824620067,0.7515321252793362,1.283375226005689,-0.0006160281716163923,1.2839912541773053,0.0
82,1.64,idle,kick,484,7.765014793051542,-3.7543520552194547,0.10973345824050078,2.130255692791908,0.0403258205275188,0.751108310818991,1.283019678487561,-0.0006292170856973291,1.2836488955732583,0.0
83,1.66,idle,kick,485,7.7859299585286905,-3.767669209111462,0.10973345824050078,2.1293310827499843,0.03965086975887512,0.7508014955566706,1.2827608041269059,-0.0006445185039678294,1.2834053226308737,0.0
84,1.68,idle,kick,486,7.806845124005839,-3.7809863630034695,0.10973345824050078,2.1284563687049007,0.03888184635374604,0.7506309078710631,1.282620407254445,-0.0006563965940433285,1.2832768038484883,0.0
85,1.7,idle,kick,487,7.827760289482988,-3.794303516895477,0.10973345824050078,2.1276148043796446,0.0380241366842235,0.7505857980707068,1.2825918700124992,-0.0006682688274911655,1.2832601388399905,0.0
86,1.72,idle,kick,488,7.848675454960137,-3.8076206707874842,0.10973345824050078,2.1267920692006723,0.03707792525062968,0.7506421627361043,1.2826539413304108,-0.0006836985668564124,1.2833376398972671,0.0
87,1.74,idle,kick,489,7.869590620437286,-3.8209378246794916,0.10973345824050078,2.125973340960494,0.036055259294618947,0.750780866047835,1.282790654165155,-0.0007005976390189947,1.2834912518041741,0.0
88,1.76,idle,kick,490,7.890505785914435,-3.834254978571499,0.10973345824050078,2.12514156491508,0.034983392957301115,0.7509740035901851,1.2829777735845074,-0.0007190277434849755,1.2836968013279924,0.0
89,1.78,idle,kick,491,7.911420951391584,-3.8475721324635064,0.10973345824050078,2.1242858600458296,0.03387351359332029,0.7511927752729024,1.2831881287249773,-0.000738328801966566,1.283926457526944,0.0
90,1.8,idle,kick,492,7.932336116868733,-3.8608892863555138,0.10973345824050078,2.1234028581720077,0.032742089296100174,0.7514213246173468,1.2834068991810554,-0.0007730014404571765,1.2841799006215127,0.0
91,1.82,idle,kick,493,7.953251282345882,-3.874206440247521,0.10973345824050078,2.122493911631018,0.03160860574421814,0.7516475860538366,1.283622828183083,-0.0008088226888371651,1.2844316508719202,0.0
92,1.84,idle,kick,494,7.9741664478230305,-3.8875235941395285,0.10973345824050078,2.12156390996043,0.030491615612529912,0.7518635647928941,1.2838283005349187,-0.0008457028487249864,1.2846740033836437,0.0
93,1.86,idle,kick,495,7.995081613300179,-3.900840748031536,0.10973345824050078,2.120619811480912,0.029407470450370597,0.7520650310050986,1.2840191997801975,-0.0008830541460903805,1.284902253926288,0.0
94,1.88,idle,kick,496,8.015996778777328,-3.9141579019235433,0.10973345824050078,2.119669566773027,0.02837011887515868,0.7522499663418761,1.284193470491092,-0.0009199946189400003,1.285113465110032,0.0
95,1.9,idle,kick,497,8.036911944254477,-3.9274750558155507,0.10973345824050078,2.1187209683457366,0.027391805625049434,0.7524175279635319,1.2843501094101573,-0.0009559983121151701,1.2853061077222725,0.0
96,1.92,idle,kick,498,8.057827109731626,-3.940792209707558,0.10973345824050078,2.117781812714396,0.026483344892134626,0.7525701710438695,1.2844912423979606,-0.0009887450407591349,1.2854799874387197,0.0
97,1.94,idle,kick,499,8.078742275208775,-3.9541093635995654,0.10973345824050078,2.1168605635599698,0.02564943313535821,0.7527109425840909,1.2846195799193265,-0.0010186280271699266,1.2856382079464965,0.0
98,1.96,idle,kick,500,8.099657440685924,-3.967426517491573,0.10973345824050078,2.115965513330205,0.024889762800236966,0.752842283986064,1.2847373031800888,-0.0010473277200077624,1.2857846309000966,0.0
99,1.98,idle,kick,501,8.120572606163073,-3.98074367138358,0.10973345824050078,2.115104843491679,0.02420226976012966,0.7529628366345815,1.2848431336983013,-0.0010720896748085407,1.28591522337311,0.0
100,2.0,idle,kick,502,8.141487771640222,-3.9940608252755876,0.10973345824050078,2.114281969405956,0.023590342860622206,0.7530727012660595,1.2849374081338576,-0.0010931435275416436,1.2860305516613992,0.0
101,2.02,idle,kick,503,8.16240293711737,-4.007377979167605,0.10973345824050078,2.1135004963975836,0.023055918279747543,0.7531726831122035,1.2850212709393025,-0.0011114528385058747,1.2861327237778084,0.0
102,2.04,idle,kick,504,8.18331810259452,-4.02069513305963,0.10973345824050078,2.1127638806548554,0.022599257165554176,0.7532650307067925,1.2850972899300304,-0.0011277428964337408,1.2862250328264642,0.0
103,2.06,idle,kick,505,8.204233268071668,-4.034012286951655,0.10973345824050078,2.1120747179389734,0.022220590376111248,0.7533517510440371,1.285167890620925,-0.0011421250035602085,1.286310015624485,0.0
104,2.08,idle,kick,506,8.225148433548817,-4.04732944084368,0.10973345824050078,2.111435664129233,0.021917862049800885,0.7534357477414662,1.2852364154069136,-0.0011549185386324767,1.286391333945546,0.0
105,2.1,idle,kick,507,8.246063599025966,-4.060646594735705,0.10973345824050078,2.110848961767708,0.02168741678335978,0.7535186158592423,1.2853049564599235,-0.0011656251448288434,1.2864705816047524,0.0
106,2.12,idle,kick,508,8.266978764503115,-4.0739637486277305,0.10973345824050078,2.1103148919152575,0.02152411013203258,0.7536003731134514,1.2853740339889463,-0.0011734616711925917,1.286547495660139,0.0
107,2.14,idle,kick,509,8.287893929980264,-4.087280902519756,0.10973345824050078,2.109833492375633,0.021422776493401553,0.753680186850779,1.285443213151144,-0.001178210490529099,1.286621423641673,0.0
108,2.16,idle,kick,510,8.308809095457413,-4.100598056411781,0.10973345824050078,2.10940634603336,0.02137873689042091,0.7537576566122443,1.2855122512002488,-0.0011802737369435816,1.2866925249371923,0.0
109,2.18,idle,kick,511,8.329724260934562,-4.113915210303806,0.10973345824050078,2.109034402117959,0.02138764134638287,0.7538337312685501,1.2855821169158628,-0.0011802875114515325,1.2867624044273143,0.0
110,2.2,idle,kick,512,8.35063942641171,-4.127232364195831,0.10973345824050078,2.1087176478719196,0.021445915925475553,0.7539092315263324,1.2856535946387746,-0.0011784876326530573,1.2868320822714276,0.0
111,2.22,idle,kick,513,8.37155459188886,-4.140549518087856,0.10973345824050078,2.108454149530023,0.021550457438263837,0.7539847353678968,1.2857271745710976,-0.0011750291187488486,1.2869022036898465,0.0
112,2.24,idle,kick,514,8.392469757366008,-4.153866671979881,0.10973345824050078,2.108241261031318,0.021699190533326092,0.7540603750486221,1.2858027841466948,-0.001169953000345031,1.2869727371470399,0.0
113,2.26,idle,kick,515,8.413384922843157,-4.1671838258719065,0.10973345824050078,2.1080809386549233,0.021892945713758327,0.7541349319246328,1.2858786964058109,-0.001163381594753047,1.287042078000564,0.0
114,2.28,idle,kick,516,8.434300088320306,-4.180500979763932,0.10973345824050078,2.107973019579374,0.022128726346016623,0.7542074086155348,1.2859535417515544,-0.0011555574471230796,1.2871090991986776,0.0
115,2.3,idle,kick,517,8.455215253797455,-4.193818133655957,0.10973345824050078,2.1079148938647148,0.02240235592441726,0.7542774284208323,1.2860267783167556,-0.0011464639817599584,1.2871732422985156,0.0
