tick,t_s,phase,task_mode,curr_motion_timestep,ball_x,ball_y,ball_z,base_x,base_y,base_z,robot_top_z,robot_bottom_z,robot_height,kick_aim_theta_deg
0,0.0,idle,kick,402,7.77039716728929,-3.4942118001562985,0.10973345824050078,2.125457720378404,-0.0029090353482299114,0.752231060283427,1.2838250655845325,-0.0004963801390817542,1.2843214457236143,0.0
1,0.02,idle,kick,403,7.800189338583473,-3.5120199911729824,0.10973345824050078,2.12542834785569,-0.002989196658525415,0.7522895364739315,1.2838930207626786,-0.0005033518031222761,1.284396372565801,0.0
2,0.04,idle,kick,404,7.829981509877656,-3.529828182189666,0.10973345824050078,2.1253875680786374,-0.003079720456805601,0.752348146749981,1.2839582927343005,-0.0005062674850873326,1.2844645602193878,0.0
3,0.06,idle,kick,405,7.859773681171839,-3.54763637320635,0.10973345824050078,2.1253522283051014,-0.0031824894265923853,0.7524255394547477,1.2840398109591793,-0.0005034603885638242,1.2845432713477432,0.0
4,0.08,idle,kick,406,7.8895658524660215,-3.565444564223034,0.10973345824050078,2.1253205415481027,-0.003277713854625012,0.752508372516109,1.284127850228771,-0.0005010552858017124,1.2846289055145728,0.0
5,0.1,idle,kick,407,7.919358023760204,-3.5832527552397178,0.10973345824050078,2.125289790299076,-0.003345368681964678,0.7525889720782982,1.2842146804171628,-0.0004958071196506791,1.2847104875368134,0.0
6,0.12,idle,kick,408,7.949150195054387,-3.6010609462564016,0.10973345824050078,2.1252720088797616,-0.0033746813588511355,0.7526856548849262,1.2843173931367586,-0.0004889307681200904,1.2848063239048788,0.0
7,0.14,idle,kick,409,7.97894236634857,-3.6188691372730855,0.10973345824050078,2.125263273164998,-0.0033715147822713874,0.7527929963801546,1.2844307811137148,-0.0004852125515762279,1.284915993665291,0.0
8,0.16,idle,kick,410,8.008734537642763,-3.6366773282897693,0.10973345824050078,2.125251762231118,-0.0033517072440283026,0.7528888675361967,1.2845311045894534,-0.00048441313186192714,1.2850155177213154,0.0
9,0.18,idle,kick,411,8.038526708936981,-3.654485519306453,0.10973345824050078,2.125226723901807,-0.003300776394882503,0.7529371575549807,1.2845836565177482,-0.00048206609927862673,1.2850657226170268,0.0
10,0.2,idle,kick,412,8.0683188802312,-3.672293710323137,0.10973345824050078,2.1251875167915206,-0.0032086786084550524,0.7529174611539126,1.284566921260986,-0.0004796417130228138,1.2850465629740089,0.0
11,0.22,idle,kick,413,8.098111051525418,-3.690101901339821,0.10973345824050078,2.125139524354529,-0.003081464297156599,0.7528634888799884,1.2845112179661295,-0.0004795877362761408,1.2849908057024058,0.0
12,0.24,idle,kick,414,8.127903222819636,-3.7079100923565047,0.10973345824050078,2.125074230165124,-0.0029257668656359342,0.7527918874910795,1.2844347455767624,-0.0004849900703293615,1.2849197356470918,0.0
13,0.26,idle,kick,415,8.157695394113855,-3.7257182833731886,0.10973345824050078,2.124980998283018,-0.00275134578024765,0.7526847707671378,1.2843188810558026,-0.0004945866734295985,1.2848134677292322,0.0
14,0.28,idle,kick,416,8.187487565408073,-3.7435264743898724,0.10973345824050078,2.124864512306354,-0.002569360185888753,0.7525478351871033,1.2841687104854937,-0.000501643346356502,1.2846703538318502,0.0
15,0.3,idle,kick,417,8.217279736702292,-3.7613346654065563,0.10973345824050078,2.124737115259301,-0.0023885464095763876,0.7524222519563905,1.2840267360791677,-0.0005018750524795161,1.2845286111316472,0.0
16,0.32,idle,kick,418,8.24707190799651,-3.77914285642324,0.10973345824050078,2.1246208083163287,-0.0022155628229984133,0.7523650333089978,1.2839521666833602,-0.0004962944815425537,1.2844484611649027,0.0
17,0.34,idle,kick,419,8.276864079290728,-3.796951047439924,0.10973345824050078,2.124514789185418,-0.0020532134745502,0.752352072322578,1.283925463224079,-0.0004930969091678471,1.284418560133247,0.0
18,0.36,idle,kick,420,8.306656250584947,-3.814759238456608,0.10973345824050078,2.1244140129452793,-0.0018979310247251783,0.7523255478695403,1.2838875263657055,-0.0004965610260890645,1.2843840873917944,0.0
19,0.38,idle,kick,421,8.336448421879165,-3.8325674294732917,0.10973345824050078,2.1243308586791927,-0.0017531672728688772,0.7523169795766292,1.2838661316877988,-0.0004963849356890981,1.284362516623488,0.0
20,0.4,idle,kick,422,8.366240593173384,-3.8503756204899755,0.10973345824050078,2.124253468408164,-0.0016196255831315198,0.7523642734285422,1.2839036883753476,-0.0004920935685447624,1.2843957819438925,0.0
21,0.42,idle,kick,423,8.396032764467602,-3.8681838115066594,0.10973345824050078,2.1241656870648646,-0.0014972081156165303,0.7524629851197069,1.2839980430963203,-0.0004884930721369279,1.2844865361684572,0.0
22,0.44,idle,kick,424,8.42582493576182,-3.885992002523343,0.10973345824050078,2.1240717965358407,-0.0013837805670047858,0.7525730081624502,1.2841091523326553,-0.00048508774185393455,1.2845942400745092,0.0
23,0.46,idle,kick,425,8.455617107056039,-3.903800193540027,0.10973345824050078,2.1239875443293434,-0.0012689039344632314,0.7526692157749377,1.2842083657552408,-0.0004795059591106536,1.2846878717143515,0.0
24,0.48,idle,kick,426,8.485409278350257,-3.921608384556711,0.10973345824050078,2.1239284187338034,-0.00113842625627749,0.7528448796326511,1.2843853357085564,-0.0004653577465802486,1.2848506934551367,0.0
25,0.5,idle,kick,427,8.515201449644476,-3.9394165755733948,0.10973345824050078,2.1238248942858435,-0.0009699845148616228,0.7531530695444696,1.2847011119135316,-0.00045864176788291966,1.2851597536814146,0.0
26,0.52,idle,kick,428,8.544993620938694,-3.9572247665900786,0.10973345824050078,2.123604298435725,-0.000733771972733614,0.7534966041637463,1.285063043499434,-0.0004588872579422004,1.2855219307573762,0.0
27,0.54,idle,kick,429,8.574785792232912,-3.9750329576067625,0.10973345824050078,2.1233578058261506,-0.00040495390650130316,0.753810599400669,1.2853916610014644,-0.00046142420871688947,1.2858530852101813,0.0
28,0.56,idle,kick,430,8.604577963527131,-3.9928411486234463,0.10973345824050078,2.123289126009533,6.734828125701474e-05,0.7540267980285686,1.2856095852837344,-0.00048442828539168453,1.2860940135691261,0.0
29,0.58,idle,kick,431,8.63437013482135,-4.01064933964013,0.10973345824050078,2.1234829552960335,0.0007220523846944085,0.7541503067267802,1.2857138029243171,-0.0005099804802934441,1.2862237834046106,0.0
30,0.6,idle,kick,432,8.664162306115568,-4.028457530656814,0.10973345824050078,2.1239246956272813,0.0015793822420083763,0.7542422251587156,1.2857686808544453,-0.0005323138428318386,1.2863009946972772,0.0
31,0.62,idle,kick,433,8.693954477409786,-4.046265721673498,0.10973345824050078,2.1245564073330643,0.002598367997999895,0.7543125723065722,1.285788592418719,-0.0005435415417159271,1.2863321339604348,0.0
32,0.64,idle,kick,434,8.723746648704005,-4.064073912690182,0.10973345824050078,2.1253337869824476,0.0037356943299700542,0.7543670284101315,1.2857817920204737,-0.0005429165012575295,1.2863247085217313,0.0
33,0.66,idle,kick,435,8.753538819998223,-4.0818821037068655,0.10973345824050078,2.12619450221113,0.00495290492062392,0.7544073212769502,1.2857551065395914,-0.0005384816859035843,1.2862935882254949,0.0
34,0.68,idle,kick,436,8.783330991292441,-4.099690294723549,0.10973345824050078,2.1270867117181838,0.006212044714035902,0.7544289883409747,1.2857084739504476,-0.0005318705407276504,1.2862403444911752,0.0
35,0.7,idle,kick,437,8.81312316258666,-4.117498485740233,0.10973345824050078,2.1279768001248387,0.00748414185859073,0.754429358002901,1.2856433971300847,-0.0005210339155771182,1.2861644310456617,0.0
36,0.72,idle,kick,438,8.842915333880878,-4.135306676756917,0.10973345824050078,2.1288464873876283,0.008752612635119426,0.754407922045745,1.285562387744435,-0.0005095211167649924,1.2860719088612,0.0
37,0.74,idle,kick,439,8.872707505175097,-4.153114867773601,0.10973345824050078,2.129699527246585,0.010007726762764107,0.7543684273371245,1.2854700052146628,-0.0004997988409889999,1.2859698040556518,0.0
38,0.76,idle,kick,440,8.902499676469315,-4.170923058790285,0.10973345824050078,2.130541178384956,0.011239853562035882,0.7543153986862811,1.2853702057405751,-0.0004909018191532853,1.2858611075597284,0.0
39,0.78,idle,kick,441,8.932291847763533,-4.188731249806969,0.10973345824050078,2.131361700884027,0.012438200955641162,0.7542501527110448,1.2852641234037476,-0.00048162042394070056,1.2857457438276882,0.0
40,0.8,idle,kick,442,8.962084019057752,-4.2065394408236525,0.10973345824050078,2.132155009773568,0.013597500465018689,0.7541717174123653,1.285151006821223,-0.0004731228042090495,1.285624129625432,0.0
41,0.82,idle,kick,443,8.99187619035197,-4.224347631840336,0.10973345824050078,2.1329231168728797,0.014715777241103416,0.7540796581198531,1.285030327571409,-0.00046577289195236585,1.2854961004633614,0.0
42,0.84,idle,kick,444,9.021668361646189,-4.24215582285702,0.10973345824050078,2.1336739990603144,0.015787294448906815,0.7539755207552872,1.2849021951102368,-0.0004596620085764204,1.2853618571188132,0.0
43,0.86,idle,kick,445,9.051460532940407,-4.259964013873704,0.10973345824050078,2.1344173085488745,0.01680246478786123,0.7538626199293477,1.2847673944251665,-0.00045490118738300556,1.2852222956125496,0.0
44,0.88,idle,kick,446,9.081252704234625,-4.277772204890388,0.10973345824050078,2.1351613518113073,0.01775560382298527,0.7537445391422972,1.2846281815865461,-0.00045639058648560757,1.2850845721730317,0.0
45,0.9,idle,kick,447,9.111044875528844,-4.295580395907072,0.10973345824050078,2.1359120607358704,0.018643675238656756,0.7536240679845847,1.284487316056431,-0.00046061841172807816,1.2849479344681591,0.0
46,0.92,idle,kick,448,9.140837046823062,-4.313388586923756,0.10973345824050078,2.1366728502058643,0.019462393238252152,0.7535029784430356,1.2843470317402983,-0.0004648361145955168,1.2848118678548939,0.0
47,0.94,idle,kick,449,9.17062921811728,-4.3311967779404394,0.10973345824050078,2.1374441855755193,0.020205004807378045,0.7533822446975788,1.2842086612249206,-0.00046898258961504055,1.2846776438145358,0.0
48,0.96,idle,kick,450,9.200421389411499,-4.349004968957123,0.10973345824050078,2.1382245753329197,0.02086520731210492,0.7532633856942265,1.2840741543559668,-0.00047307943312921083,1.284547233789096,0.0
49,0.98,idle,kick,451,9.230213560705717,-4.366813159973807,0.10973345824050078,2.1390115450943825,0.02143987871860821,0.7531502959430475,1.2839479961156834,-0.0004773679185636204,1.2844253640342471,0.0
50,1.0,idle,kick,452,9.260005731999936,-4.384621350990491,0.10973345824050078,2.1398015076016135,0.021928154905952863,0.7530467667129032,1.2838347082777923,-0.00048163486635929495,1.2843163431441516,0.0
51,1.02,idle,kick,453,9.289797903294154,-4.402429542007175,0.10973345824050078,2.1405893463074435,0.02232997296065071,0.7529541139733441,1.2837360637891517,-0.00048560521422794795,1.2842216690033796,0.0
52,1.04,idle,kick,454,9.319590074588373,-4.420237733023859,0.10973345824050078,2.141368433781629,0.022645626863671622,0.7528712906119043,1.2836512147090484,-0.0004891409736621916,1.2841403556827107,0.0
53,1.06,idle,kick,455,9.349382245882591,-4.4380459240405425,0.10973345824050078,2.1421307445593416,0.022876921603149348,0.7527967360681764,1.2835784620314017,-0.0004921180559541542,1.2840705800873558,0.0
54,1.08,idle,kick,456,9.37917441717681,-4.455854115057226,0.10973345824050078,2.1428684943480323,0.023027882255402136,0.7527304194885696,1.28351754433922,-0.0004942465515915782,1.2840117908908115,0.0
55,1.1,idle,kick,457,9.408966588471028,-4.47366230607391,0.10973345824050078,2.1435750713942308,0.02310454252944862,0.7526731912425635,1.283468915320499,-0.0004957800511902026,1.2839646953716892,0.0
56,1.12,idle,kick,458,9.438758759765246,-4.491470497090594,0.10973345824050078,2.144244030134392,0.023115013527266692,0.7526246732362077,1.2834318850299997,-0.0004969393829094941,1.2839288244129092,0.0
57,1.14,idle,kick,459,9.468550931059465,-4.509278688107278,0.10973345824050078,2.1448684403878606,0.023068109567803682,0.7525826436632589,1.2834039107596373,-0.0004977705738765312,1.2839016813335138,0.0
58,1.16,idle,kick,460,9.498343102353683,-4.527086879123962,0.10973345824050078,2.1454440790322553,0.022972062031934935,0.7525475225317241,1.2833848671703718,-0.000498335439164152,1.283883202609536,0.0
59,1.18,idle,kick,461,9.528135273647901,-4.544895070140646,0.10973345824050078,2.1459699997049886,0.022833843170628178,0.7525243060340129,1.2833791461494468,-0.0004986684210033059,1.2838778145704501,0.0
60,1.2,idle,kick,462,9.55792744494212,-4.5627032611573295,0.10973345824050078,2.1464447554032113,0.022660358315997157,0.7525160778702298,1.2833897455441332,-0.0004989900632130125,1.2838887356073463,0.0
61,1.22,idle,kick,463,9.587719616236338,-4.580511452174013,0.10973345824050078,2.146866237579944,0.02245875013999436,0.7525211345095679,1.2834151713461395,-0.0004993395487763348,1.2839145108949157,0.0
62,1.24,idle,kick,464,9.617511787530557,-4.598319643190697,0.10973345824050078,2.1472334911974555,0.022234637383902522,0.7525365258265999,1.2834525191934825,-0.0004997586782278726,1.2839522778717103,0.0
63,1.26,idle,kick,465,9.647303958824775,-4.616127834207381,0.10973345824050078,2.147546012730266,0.02199194486124099,0.7525596408765245,1.2834991224831767,-0.0005002990303657473,1.2839994215135424,0.0
