tick,t_s,phase,task_mode,curr_motion_timestep,ball_x,ball_y,ball_z,base_x,base_y,base_z,robot_top_z,robot_bottom_z,robot_height,kick_aim_theta_deg
34,0.68,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03538414664013842,-0.002222691113280265,0.728076105946946,1.259515788788082,-0.0005045331560723926,1.2600203219441544,0.0
35,0.7,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.035971844452366106,-0.0024508413351615856,0.728114405282881,1.2595566467260155,-0.0005059826362773558,1.260062629362293,0.0
36,0.72,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.036519887379231876,-0.0026835272405672825,0.728123051636619,1.259567226206283,-0.0005074232010678151,1.2600746494073507,0.0
37,0.74,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.037026372685402195,-0.002916764724396906,0.7281148563445907,1.259560422630635,-0.000508906215229369,1.2600693288458644,0.0
38,0.76,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03748997356047969,-0.003149123179545616,0.728101953860061,1.2595486285676785,-0.0005102979612215709,1.2600589265289,0.0
39,0.78,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.037910671320810524,-0.003381837163589443,0.7280904739511875,1.2595382061938203,-0.0005114404073666874,1.260049646601187,0.0
40,0.8,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03828905646569436,-0.0036155374661698647,0.7280829718645483,1.2595318378966591,-0.0005123764178585691,1.2600442143145176,0.0
41,0.82,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03862611066108686,-0.0038464526386886603,0.7280799245018377,1.259530101329109,-0.0005132034368656689,1.2600433047659745,0.0
42,0.84,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.038923601389923984,-0.004071544478758397,0.7280800532319622,1.259531730926597,-0.0005145724910992078,1.2600463034176963,0.0
43,0.86,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03918336183649447,-0.00428999822676745,0.7280818839530877,1.2595352335578474,-0.0005159399063157724,1.260051173464163,0.0
44,0.88,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03940687955231732,-0.0045013668384128085,0.7280844671398092,1.2595396667142869,-0.0005171213014522162,1.2600567880157392,0.0
45,0.9,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03959419515248814,-0.0047056079837432055,0.7280867903462852,1.2595443779815516,-0.0005181435617324197,1.2600625215432841,0.0
46,0.92,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03974614645515208,-0.004902830450459386,0.7280870882872134,1.2595478547965664,-0.000518841888459378,1.2600666966850258,0.0
47,0.94,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039865128591711436,-0.0050926774887884605,0.7280838164404796,1.2595484855198475,-0.000518995899657794,1.2600674814195054,0.0
48,0.96,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039954769147496204,-0.00527426715059055,0.7280767145476656,1.2595457978434952,-0.0005187956402354643,1.2600645934837307,0.0
49,0.98,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.040019315368891084,-0.005446695731768742,0.7280663205652469,1.259540057287416,-0.0005184935098234388,1.2600585507972395,0.0
50,1.0,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.040062614351762706,-0.005608804194495186,0.7280531641803243,1.2595315534377027,-0.0005181712644995173,1.2600497247022022,0.0
51,1.02,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.040087985497778374,-0.005760342196931095,0.728038302893013,1.2595211330778826,-0.0005182995939596001,1.2600394326718423,0.0
52,1.04,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.04009775046399737,-0.005900531420162721,0.7280232871277004,1.2595102669078206,-0.0005184211999792812,1.2600286881078,0.0
53,1.06,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.04009395627670619,-0.006029060637625437,0.7280086553558429,1.2594994889600053,-0.0005185237718670806,1.2600180127318723,0.0
54,1.08,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.04007870106749635,-0.006146067251449906,0.72799438964958,1.2594887381702904,-0.0005185957146153809,1.2600073338849058,0.0
55,1.1,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.040053880820102375,-0.006251834002931524,0.7279803694880084,1.2594778648523335,-0.0005186601544820008,1.2599965250068155,0.0
56,1.12,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.04002114814242752,-0.0063467139848390215,0.7279664457919196,1.2594667173196883,-0.0005187004721444559,1.2599854177918328,0.0
57,1.14,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03998192891333129,-0.006430880482195826,0.7279524619001967,1.2594551624678134,-0.0005187670426790442,1.2599739295104924,0.0
58,1.16,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03993766243946447,-0.006504207439459269,0.7279382922530996,1.2594430928663995,-0.0005188774169665004,1.259961970283366,0.0
59,1.18,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03988952026949662,-0.006567408469656963,0.7279239857172124,1.259430586805311,-0.0005190266945335267,1.2599496134998447,0.0
60,1.2,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03983849021299613,-0.0066212975592623655,0.7279093511686952,1.2594175168904598,-0.0005192016357578044,1.2599367185262176,0.0
61,1.22,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03978577075240044,-0.006666535239454843,0.727893645840518,1.2594031733244575,-0.0005194191863476215,1.259922592510805,0.0
62,1.24,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03973259082560763,-0.0067037264584533796,0.7278762743008904,1.2593869598785514,-0.0005196316480457104,1.2599065915265972,0.0
63,1.26,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03967986421567739,-0.006733387694991621,0.7278571557479951,1.2593688181286367,-0.0005198441830474958,1.259888662311684,0.0
64,1.28,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03962827789414703,-0.006755968777531986,0.7278365543097954,1.2593490477920453,-0.0005200601255244755,1.2598691079175697,0.0
65,1.3,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039578386456637235,-0.006771942691986484,0.7278149234997962,1.2593281363498554,-0.0005202473761570583,1.2598483837260124,0.0
66,1.32,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039530646159816156,-0.0067818135369041455,0.7277927983405118,1.2593066495636582,-0.0005204419640666078,1.2598270915277248,0.0
67,1.34,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03948538178497844,-0.0067861278540914125,0.727770709103163,1.2592851478280964,-0.0005206063361991621,1.2598057541642955,0.0
68,1.36,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03944271458142046,-0.006785383172484428,0.7277491618152888,1.2592641882825841,-0.0005207873094565628,1.2597849755920407,0.0
69,1.38,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03940281498269485,-0.006780479928714601,0.7277285736264675,1.259244222162517,-0.00052094405894762,1.2597651662214646,0.0
70,1.4,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03936589792571753,-0.006771925371768101,0.7277091466403708,1.2592254514913503,-0.000521084129903631,1.259746535621254,0.0
71,1.42,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03933216256959112,-0.0067602628072968764,0.7276909664276925,1.2592079482199876,-0.0005211986793382389,1.259729146899326,0.0
72,1.44,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.0393017377702462,-0.006746049045358562,0.7276740809372482,1.2591917514914865,-0.0005213416501955101,1.259713093141682,0.0
73,1.46,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039274686883600814,-0.0067298699406326224,0.727658482945279,1.259176848831071,-0.0005214495737586658,1.2596982984048297,0.0
74,1.48,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03925103589423609,-0.006712218987258385,0.7276441192468452,1.259163187933933,-0.000521571280985917,1.2596847592149187,0.0
75,1.5,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.0392307819392547,-0.0066936155471386035,0.7276308874409615,1.259150661693745,-0.0005216765741441476,1.259672338267889,0.0
76,1.52,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.0392138921641718,-0.006674476172166365,0.7276186825873641,1.2591391666192404,-0.0005217964936741273,1.2596609631129145,0.0
77,1.54,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03920031940894237,-0.006655270977601668,0.7276074280872938,1.259128625600256,-0.0005219207646937028,1.2596505463649497,0.0
78,1.56,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039189996985355274,-0.006636384498434775,0.7275970229990627,1.2591189359571868,-0.0005220325183538863,1.2596409684755407,0.0
79,1.58,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039182849645148156,-0.006618195511560086,0.7275873848601377,1.2591100154227282,-0.0005221443417103705,1.2596321597644384,0.0
80,1.6,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039178787281971654,-0.006601052600294508,0.7275784362538513,1.2591017862654579,-0.000522273574195091,1.2596240598396529,0.0
81,1.62,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03917770947539704,-0.0065852238517165465,0.7275701237287467,1.2590941894421364,-0.0005223876263988105,1.2596165770685352,0.0
82,1.64,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03917951185714791,-0.0065709819511582815,0.7275624029097748,1.2590871824273255,-0.0005225103094690306,1.2596096927367946,0.0
83,1.66,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039184081380391554,-0.0065586027817067846,0.7275552287730669,1.2590807154548875,-0.0005226320296628471,1.2596033474845503,0.0
84,1.68,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039191296541716,-0.006548257922048307,0.7275485418244536,1.2590747294379836,-0.000522760135790605,1.2595974895737743,0.0
85,1.7,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03920103263387881,-0.006540109578978917,0.7275422251397342,1.259069109933266,-0.0005228801971355404,1.2595919901304016,0.0
86,1.72,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.0392131691272562,-0.006534300806991839,0.7275360846298926,1.2590636639658055,-0.0005230100825183784,1.259586674048324,0.0
87,1.74,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039227585675701865,-0.006530950392035318,0.727530024531123,1.2590582977898244,-0.0005231499828770546,1.2595814477727014,0.0
88,1.76,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03924417170370945,-0.006530132584601941,0.7275239592372973,1.2590529272333373,-0.0005232696994403561,1.2595761969327777,0.0
89,1.78,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03926281971166536,-0.006531849073547282,0.7275178729652929,1.2590475304545026,-0.0005234111648457947,1.2595709416193483,0.0
90,1.8,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039283421311016975,-0.006536099970525205,0.7275117711759664,1.2590421105370788,-0.0005235554042596867,1.2595656659413386,0.0
91,1.82,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03930585889270625,-0.00654289167685207,0.7275056926735642,1.2590367042630568,-0.0005236905456129891,1.2595603948086698,0.0
92,1.84,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03933003431116987,-0.006552181643654237,0.7274996300892526,1.2590312991700758,-0.00052382764720868,1.2595551268172844,0.0
93,1.86,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03935582506960784,-0.006563926058054527,0.7274936244079867,1.2590259346648167,-0.0005239707472654356,1.2595499054120822,0.0
94,1.88,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03938312502288368,-0.006578056044161301,0.7274876561777149,1.2590205856409544,-0.0005241204644316037,1.259544706105386,0.0
95,1.9,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03941181718347179,-0.006594485658467747,0.7274817415110314,1.2590152649589321,-0.0005242649954489351,1.259539529954381,0.0
96,1.92,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03944180363839158,-0.0066131326779698,0.727475892865517,1.2590099791925025,-0.0005244017497419672,1.2595343809422443,0.0
97,1.94,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03947300595681142,-0.0066338859456715575,0.7274701222789337,1.2590047372389488,-0.0005245482465955249,1.2595292854855442,0.0
98,1.96,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.0395053737493579,-0.006656662366166915,0.7274644029524433,1.258999498013936,-0.0005247027570171973,1.2595242007709533,0.0
99,1.98,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039538824054917765,-0.00668135439911155,0.72745874438237,1.2589942616768752,-0.0005248316657866341,1.2595190933426619,0.0
100,2.0,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03957325186275838,-0.006707845597688352,0.7274531663104105,1.2589890473235141,-0.0005249693714193641,1.2595140166949335,0.0
101,2.02,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03960854524422654,-0.006735999356438638,0.7274476556615187,1.2589838395315098,-0.0005250960487554121,1.2595089355802653,0.0
102,2.04,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03964456232771877,-0.006765665937085831,0.7274422380722358,1.2589786725008028,-0.0005252300894095403,1.2595039025902124,0.0
103,2.06,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039681169903932174,-0.0067966146605407144,0.7274369223726938,1.2589735560099107,-0.0005253589416987191,1.2594989149516094,0.0
104,2.08,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03971824401911403,-0.006828644933268119,0.7274317202955118,1.2589685084235578,-0.000525483767309258,1.259493992190867,0.0
105,2.1,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03975566782546801,-0.006861524595442858,0.7274266468260535,1.2589635474942005,-0.0005255994573083352,1.2594891469515088,0.0
106,2.12,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03979334560795742,-0.006895053319525475,0.727421700247412,1.2589586736464216,-0.000525718283870439,1.259484391930292,0.0
107,2.14,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.039831199439828234,-0.006929124291372566,0.727416891282046,1.258953901882309,-0.0005258373300411519,1.2594797392123502,0.0
108,2.16,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03986915958648751,-0.006963640889792042,0.7274122085910112,1.2589492240867741,-0.0005259623777420959,1.2594751864645162,0.0
109,2.18,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03990716431341,-0.006998532179735157,0.7274076681465199,1.258944659707241,-0.0005260810031242173,1.2594707407103651,0.0
110,2.2,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.03994516723696963,-0.007033747638570113,0.7274032640250008,1.258940209157149,-0.0005262016343061844,1.2594664107914553,0.0
111,2.22,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.0399831448872168,-0.007069212202695383,0.7273989780267767,1.258935852278881,-0.0005263186040892591,1.2594621708829703,0.0
112,2.24,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.040021062133897126,-0.00710488106327897,0.7273948113334336,1.2589315930066403,-0.0005264263548910506,1.2594580193615312,0.0
113,2.26,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.040058880669732004,-0.007140759222792534,0.7273907644703757,1.258927440194449,-0.0005265503462127778,1.2594539905406619,0.0
114,2.28,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.04009657456242636,-0.00717682846158934,0.7273868316304635,1.2589233869982637,-0.0005266596157143533,1.259450046613978,0.0
115,2.3,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.04013411256641398,-0.007213048206958413,0.7273830077988769,1.2589194343611074,-0.0005267656793946779,1.259446200040502,0.0
116,2.32,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.040171453730060876,-0.00724938211825119,0.7273793037383431,1.25891559843258,-0.0005268774811136787,1.2594424759136935,0.0
117,2.34,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.04020856729185938,-0.007285797801157111,0.7273757152002236,1.2589118814879838,-0.000526979752130164,1.259438861240114,0.0
118,2.36,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.0402454511487062,-0.007322208435297457,0.7273722337942441,1.2589082714293096,-0.0005270801661056077,1.2594353515954153,0.0
119,2.38,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.040282102745416,-0.007358558216139655,0.727368845912833,1.258904754758481,-0.0005271715983739614,1.259431926356855,0.0
120,2.4,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.04031850401046105,-0.007394794177578388,0.727365559188126,1.2589013398567293,-0.000527263136047073,1.2594286029927764,0.0
121,2.42,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.040354624502005054,-0.007430838495441373,0.7273623782161057,1.2588980353306338,-0.0005273631137715229,1.2594253984444053,0.0
122,2.44,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.040390456906873685,-0.007466672666801365,0.7273592897830373,1.2588948277671583,-0.0005274364121995237,1.2594222641793578,0.0
123,2.46,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.04042599380737773,-0.007502214386300129,0.7273563003609043,1.2588917229786492,-0.0005275132200951195,1.2594192361987442,0.0
124,2.48,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.04046121525710596,-0.007537445218286023,0.7273534082110894,1.2588887243750584,-0.0005275882174788811,1.2594163125925373,0.0
125,2.5,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.040496129253324444,-0.007572307208543844,0.7273506047727193,1.2588858182505662,-0.000527656993839741,1.259413475244406,0.0
126,2.52,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.040530743522503715,-0.007606752986735415,0.7273478815295146,1.2588829950485423,-0.0005277156268287606,1.2594107106753711,0.0
127,2.54,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.04056506056871465,-0.007640696801008917,0.7273452394726988,1.258880252583381,-0.0005277912168273717,1.2594080438002084,0.0
128,2.56,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.04059907014537378,-0.0076741229369135305,0.7273426770523639,1.258877590073666,-0.0005278581773976582,1.2594054482510637,0.0
129,2.58,idle,locomotion,0,1.9900000095367432,-0.14000000059604645,0.10973345824050044,-0.04063277079169508,-0.007707029570217711,0.7273401894987457,1.258875004303983,-0.0005279184978083037,1.2594029228017911,0.0
